date,aet,def,pdsi,pet,pr,ro,soil,srad,swe,tmmn,tmmx,vap,vpd,vs,NDVI,EVI,water
2004-01-01,1280.14372073917,0,-23.1841933559524,1280.14372073917,221.030627257364,11.1009774279979,1139.60224642542,1966.26142602213,0,214.867080652605,310.825812736085,2526.68553834136,103.432087208128,204.137941941975,5493.34510742754,3759.05820516421,0
2004-02-01,1202.40430145282,0,-84.7312678788947,1202.40430145282,172.078801031919,8.62645835164766,1571.95477224304,2152.68310607635,0,205.391580796098,311.666328777021,2535.40515144748,96.3949583699482,207.790706925869,6490.05031809763,4550.5493791693,0.924231065488398
2004-03-01,1257.09846835409,0,93.3502381230103,1257.09846835409,166.946021483235,8.56837367953157,1899.3088280818,2068.45409344794,0,208.868098203894,307.592403255153,2481.15322296408,99.2934406628524,185.355373356973,6883.93727527125,4463.03724052208,0
2004-04-01,651.927872278641,458.284575912551,77.7405945601304,1110.25878000568,20.0210176778501,1,1437.40324117861,1860.41916232626,0,187.427233760757,308.700724904388,2092.68735635744,124.430310615159,167.501194138237,6485.64826552637,3770.34145911044,0.013625020974747
2004-05-01,427.911410099373,616.126753598186,76.733580663379,1044.03261416411,0,0,1009.44749805798,1976.61477821535,0,132.85992468246,283.810640351307,1513.96000527111,119.986583958415,152.628669870146,5709.64332917855,3197.06070962435,0
2004-06-01,273.13336208893,623.358083320993,81.8918292834355,896.596218251551,0,0,736.31445806706,1701.35359265933,0,110.225140115117,266.633825302577,1306.25354896154,111.294258487034,175.286554045527,4832.40229206275,2528.2722987619,0.903510948967406
2004-07-01,176.788017724713,857.379223763117,64.2561601052718,1034.34177995881,0,0,559.551181447924,1934.21318210878,0,106.796992651589,273.175203464082,1238.38646316097,123.52804823278,180.065664964022,4115.39061616493,2216.94160722759,1.01188473485004
2004-08-01,104.549086912932,1364.45035384091,41.0887971700938,1468.99128483125,0,0,455.009545358305,2311.60408946298,0,137.240813938415,319.764847892365,1375.15991111991,180.661334042989,233.824281329604,3448.48851345173,1982.58214773145,1.01187435330181
2004-09-01,70.5312526402532,1761.60394578191,33.6602030997895,1832.19209591691,0,0,384.765712390231,2630.56655995629,0,177.1477530786,336.947468948919,1348.12528603666,230.770205685742,284.128440897163,3139.81983612677,1930.56556720784,1.01148852571257
2004-10-01,250.245389293411,1742.26728126907,74.1634548650607,1992.56944587444,21.0002625629856,1.04308449595672,334.039613608947,2494.54943447711,0,218.539852108219,367.211974784241,1582.20226744483,285.45350264701,258.313644877749,3319.2264597016,1932.71877740708,0.907513164085365
2004-11-01,535.177965814138,1273.99994200423,31.1565356154924,1809.16635024111,52.2355519723182,2.8868813428065,295.565012695449,2401.19599581187,0,227.992862791686,363.735154074465,2063.45078673121,239.031829314221,248.318427536414,3587.68434526372,2068.95667188225,0.993676867487028
2004-12-01,1244.94458877732,0,71.5509236053226,1244.94458877732,247.043689252808,12.4119235954027,1397.92423658855,1846.4565565665,0,208.126832408127,314.475635789978,2414.93676167416,113.888600042621,191.150779103326,6014.80057947097,3993.98992847667,0
2005-01-01,1311.11488187574,0,52.6518875733758,1311.11488187574,183.674294789549,9.11082006807622,1831.54916036969,1993.1819286818,0,211.276281320026,317.889745369319,2543.85210023025,108.233664108195,208.418192936591,6815.85859810732,4649.87062272438,0
2005-02-01,1162.84641589211,227.941501370452,-104.489469500313,1390.78230065173,100.126192333886,5.00904468941052,1619.55447597033,2506.97947206233,0,207.597074317709,329.405915927853,2694.76862478362,106.375327015084,222.125932644181,7110.97045109697,4445.60629468779,0.046729264152954
2005-03-01,953.48841172312,527.219465730847,-172.18333624652,1480.77115070384,55.6135169655166,2.87115024205667,1194.48764324067,2472.14171967126,0,206.613742603445,329.162855290376,2572.59274745007,117.552647897769,178.704461638132,5879.60419475025,3578.02477943116,0.996556592667094
2005-04-01,532.213960066211,833.183482458805,-237.79965561697,1365.37451661355,12.6966927188712,0.954313647152426,783.032439526885,2378.14586235831,0,198.151976662133,315.943969944817,2179.28997276885,132.69353281302,206.304958612809,4587.0562923367,2747.9479271362,0.936077044838763
2005-05-01,202.214924359217,1008.85783266159,-297.224804334822,1211.05555274879,0.48058068629641,0,585.541335438583,2197.36899483802,0,149.943346426137,306.858220024089,1714.06115772969,136.596195008773,181.631051390993,4067.40986397353,2403.40378817891,1.00769520718466
2005-06-01,114.633133629031,900.346010605826,-321.859368275374,1014.98048159238,0.092234655235577,0,471.905538519216,1904.55372520643,0,129.441920510048,298.664783927698,1517.80916765893,135.086158011883,171.660247276457,3764.1392647276,2237.36785263207,1.01145286586402
2005-07-01,75.3327292662984,1049.94948139022,-328.928667698084,1125.29940700992,0.019129471668955,0,396.788102520655,1972.7796242093,0,119.086404617907,284.688261902133,1317.51575261614,133.836934036694,208.989052635396,3493.63717453243,2124.71106961996,0.935105386653581
2005-08-01,53.7466780617271,1478.39046201303,-323.604465469172,1532.20384237807,0,0,342.980631293637,2357.32658552847,0,139.960437939052,317.967201398741,1383.50391109733,178.71201754137,263.220307960797,3248.22937649855,1991.39872947378,0
2005-09-01,41.1891988647813,1767.18882090886,-305.971635928852,1808.42095928872,0,0,302.480819373701,2579.6580802938,0,173.19986483616,344.722836668791,1357.66880162711,239.038028773155,269.291557074442,3106.89540919161,1941.7336263123,0
2005-10-01,34.205532823965,2311.84430928251,-331.813333828178,2346.12883487847,0,0,270.735320211571,2883.263922115,0,220.33811377433,389.049091975378,1714.52238010816,312.871585099176,314.439714601289,2975.209250153,1945.96594225229,0.920094967735192
2005-11-01,774.928689418707,1076.46657115865,-265.050606757886,1851.43106755319,78.8877167658238,4.03038292601751,245.193405071817,2428.47595061929,0,238.38536141234,370.310691061265,2215.71804427861,244.091167728014,254.938236264957,3366.85574458276,2192.39196606197,1.01159683929574
2005-12-01,1223.80965394432,0,-186.929434453149,1223.80965394432,266.039382156049,13.2951004262373,1548.35130758146,1818.47342967599,0,207.98311695375,312.621123458991,2409.22407577044,111.891564958856,187.470310167065,5800.28364841029,4238.48808308498,0
2006-01-01,1234.46558943783,0.022141215513382,-203.535672632941,1234.48773065334,139.731787856908,7.00314167421192,1641.35894780176,1923.14756941107,0,211.876409112537,307.428438571174,2503.68366614345,99.0946266943373,188.482216659616,6130.32720985436,4421.67723465119,0
2006-02-01,1163.00722995709,0,-192.032438757253,1163.00722995709,171.934790382315,8.63065853847922,2111.29109120986,2114.57350875958,0,213.852397169957,304.66632877702,2562.26579581795,91.2231755618034,188.909145647547,5859.12090159768,4289.35548360895,0.837462358977487
2006-03-01,1234.72906817847,0,-74.2689866457512,1234.72906817847,163.329033955662,14.5853939248618,2363.41516362813,2051.800154644,0,204.027549068939,299.785016105757,2366.26476205316,97.4322956918947,184.595279424688,6745.83979589503,4295.93252765866,0
2006-04-01,732.357683353696,461.712825651133,-32.7570868746216,1194.08634710102,10.0263445663726,0.513451358975527,1725.94509266155,2040.27677829471,0,197.312333328432,302.477938483779,2101.90586415754,122.404343560041,189.914317413201,6199.46383683213,3523.72348237761,1.01209072392246
2006-05-01,520.164887263134,514.612879217267,106.259570020616,1034.76974661099,6.66881780639506,0,1269.41636854116,2004.82010387247,0,137.767856420874,295.468025533875,1605.1659904142,126.879199904635,124.453162095018,5329.73896072287,2928.17620849983,1.01041055500048
2006-06-01,342.213387565338,575.469916544926,146.855591230205,917.747972987073,0.164020422173644,0,928.769979996509,1863.70523065078,0,122.767992610885,265.871729139396,1353.10695260014,111.570814855127,162.332821125717,4688.9661344141,2577.06839416207,1.0117903431454
2006-07-01,270.115154358372,834.027251735859,147.471477470927,1104.15163759809,0,0,658.647288599345,1975.80568432103,0,112.937199182211,277.931901180406,1266.71614006415,128.559219326634,207.886775835313,3963.28145486165,2209.74084931628,1.0109422886655
2006-08-01,141.77450665968,1263.4876122503,138.598804476433,1405.1737475838,0,0,516.871294949291,2280.10294812124,0,139.231805609668,299.319111462367,1314.9449772344,161.271743728128,237.570008814811,3420.25166590556,1986.22291863306,1.0061651516875
2006-09-01,89.3178215652603,1741.35609819296,128.502895837816,1830.65289334081,0,0,427.525002488467,2627.93906149469,0,169.936832514164,324.921684483849,1252.62963508672,218.571144820454,303.299255427335,3151.02054820294,1939.16925334945,1.01114877372622
2006-10-01,272.464227400891,1902.16166759992,153.496837477412,2174.62172597537,22.1512843044733,1.03260489435739,365.510099148656,2661.38080873574,0,226.9480637006,373.66414906983,1661.72299853019,295.536107113796,296.401217483632,3261.4007534468,2012.03919577499,1.00578199217327
2006-11-01,601.189417507646,1112.90018657502,141.084624775398,1714.03692117536,58.3485386810078,3.00030574768711,319.711425081471,2333.29648382464,0,226.189216395206,349.8669942661,2011.04724661185,220.225596880988,236.857303824301,3815.69259327718,2273.01630963257,1.01219931115434
2006-12-01,1334.61045921501,0,99.7221234798564,1334.61045921501,196.361239344496,9.91207517798089,850.744485903663,2033.85486567591,0,211.112632765166,325.037879687595,2520.76124751967,119.906720685455,178.209508245115,4794.74047784364,3066.52941588403,0.395610411177553
2007-01-01,1089.22431719429,0,200.153646601716,1089.22431719429,277.953882518457,15.8918911102454,2382.45903092163,1665.17432870451,0,207.47124860056,300.124057897944,2415.6618263144,95.4306215792161,164.20688759219,6094.58451978687,4639.9814405061,0
2007-02-01,1063.09294254229,156.933443772151,93.9190134630235,1219.96734331821,88.9598813096275,4.43197053246995,2165.40108218297,2183.99242453111,0,206.944952127408,318.193908785018,2577.4467383835,102.079668642503,187.521919750682,7047.22721263038,4859.83233053687,0.422227041860269
2007-03-01,1124.29600248197,292.401166123767,4.46512459940847,1416.72453304938,81.2247415673537,4.02876860491009,1813.04122603164,2339.29848051422,0,193.521892505839,329.991254627606,2490.64801239205,117.447917009437,179.194310103442,6637.41265373438,3971.25868374472,0.943426154807425
2007-04-01,637.444741693918,508.760547072354,-100.367739454467,1146.14936397914,16.3377685361567,1,1330.89069876781,1933.17830480977,0,184.01476846672,317.229856996214,2101.90586415754,132.259909768774,160.402995325107,5658.20314009893,3279.86215844152,1.01170790646913
2007-05-01,447.720005513961,723.461353078465,-118.453818981362,1171.20099425721,0,0,884.901112301095,2144.03793207364,0,130.88958143848,301.682582746165,1597.32423549396,131.814283566657,180.300190423156,4556.12918351665,2575.04770709119,1.01273167763203
2007-06-01,245.250676007333,724.458444225379,-128.798784979181,969.724270400885,0.102967515868882,0,640.724151365032,1839.25019526327,0,120.367092453572,280.29720055386,1399.95144014567,121.215050167797,181.439598986007,3981.87126275015,2270.66411686883,1.01126281682942
2007-07-01,134.39283847143,913.25208420487,-137.325117676174,1047.66277538585,0,0,506.351668177991,1941.4483839344,0,109.896662686264,274.931202015812,1238.60481541063,126.765292292874,181.961885609969,3537.8404969879,2044.92376826388,1.00437825976553
2007-08-01,85.7546055757354,1335.92330612498,-138.085182071833,1421.74750796053,0,0,420.490066099104,2307.74936403046,0,131.763680827943,304.775317847956,1305.40875838767,165.185996167594,235.605158254402,3212.75018562996,1827.51827784818,1.01090331082624
2007-09-01,70.823358322881,1795.05804206892,-127.660792361456,1865.83617721839,1.05663140856696,0,360.50910932109,2549.30841019071,0,185.640614159999,349.034427425588,1433.99864107579,246.022638566454,290.1331658166,2950.83293282201,1841.38742446254,1.01152919675328
2007-10-01,76.8946528617009,2142.85689703298,-152.896009716473,2219.8633506916,3.34295316315539,0,315.866584994848,2788.7993354858,0,225.709618455894,362.115040316555,1623.98083057608,278.433135681374,315.331801197133,2872.00745854195,1843.44843162271,1.01147838360696
2007-11-01,1255.23343653765,303.291473561216,162.27657595086,1558.53318483498,128.909605868194,6.34410996586615,285.363865812391,2095.42950053858,0,226.379977844967,353.948111725409,2025.77052892965,225.345498768767,198.987272091669,3271.05590071067,2094.68829612377,0
2007-12-01,1013.65358407369,0,331.496012914707,1013.65358407369,379.301886786646,43.8935239879476,2625.73433997872,1431.22821035072,0,213.88985913749,294.818259979772,2353.68560160481,99.7423732567496,176.121728318459,4071.86061236148,2992.26277018112,0
2008-01-01,1031.48965337308,0,537.879354103953,1031.48965337308,297.483490360321,183.547123488408,2733.92921044,1564.15223568483,0,216.690256299922,294.836295228066,2448.32568371218,92.7706209942987,152.918097451368,4439.3616328482,3703.13334488017,0
2008-02-01,928.156662963333,384.630677916013,332.750530701503,1312.77071478634,28.1213019614578,1.02668125311913,2073.11240165433,2459.83526313936,0,195.643748890453,314.66632877702,2487.46167112311,98.0270619968132,196.363897264537,7536.14556289563,5473.1777941855,1.01051202736569
2008-03-01,1020.67917358335,330.233191385363,253.828037389573,1350.86520339226,68.2251953402257,3.17809210159506,1700.41328243412,2264.62951694021,0,181.01651442848,312.859914352338,2284.411587131,106.072650726581,197.932174757628,6790.81194236366,4406.98408145034,1.01455322032291
2008-04-01,643.728344419976,660.663527911345,168.819955966998,1304.3962515508,8.61358547954177,0.041781498066181,1138.63785341762,2333.48419015773,0,161.407302746822,309.637317927314,1921.59715052802,126.079908954677,202.740495158355,5961.0406815308,3398.8539630574,1.01481352866584
2008-05-01,391.966531326099,784.166244374449,68.1166749045408,1176.25729156156,4.66485610173325,0,791.205751381316,2135.85783668077,0,140.294609574383,303.667814313652,1636.51529443074,135.198748943472,177.763182160084,5156.07998861259,2877.89287125011,1.01521881952014
2008-06-01,192.245052948721,784.338871550402,-120.618199213338,976.557216804994,0,0,599.035579507913,1945.73819841635,0,112.020221591394,271.489036678436,1343.76365691816,113.522757773332,187.036419377669,4560.69455473896,2513.92163972945,0
2008-07-01,119.212265430108,982.145174994677,-192.050801610679,1101.38380760113,0,0,479.809778983265,1937.17588254994,0,117.757651217433,276.931111507519,1287.89288777896,127.534280580499,213.295414143854,4005.20461812605,2325.1122644504,0
2008-08-01,77.7468589756968,1321.71228619298,-232.941816900972,1399.40197879999,0,0,402.027938227237,2316.27778079549,0,136.020826673199,303.558075094521,1295.66042087041,166.851269869667,220.600918491571,3470.30758296238,2060.45876768128,1.01176214022441
2008-09-01,57.4540577713823,1775.21903778329,-230.629987354153,1832.66860184869,0.096204278517895,0,346.758539676396,2694.97150221876,0,178.799132526239,344.943035940961,1384.40623968485,240.216298008989,263.271215472336,3212.82274671841,1968.2541640628,1.01302058226598
2008-10-01,50.2696659197284,2210.56122499521,-267.723867235349,2260.87009952835,0.998777009251618,0,305.407100402979,2853.4434078767,0,217.062844395858,384.101426104222,1671.10538999806,305.324945655689,293.136790406943,3297.47256211502,2093.58203891731,1.01278274732401
2008-11-01,732.804635351805,950.923215411453,-204.957409725162,1683.73099240326,73.7744828696126,3.71307617370888,273.034220823134,2291.16260015004,0,224.005482250832,355.914546095438,1983.91771152552,230.787409803835,218.182107321082,5415.21319032833,3418.09473536297,0
2008-12-01,916.647486154389,293.996955743636,-303.51630538032,1210.58559707255,93.7905686322068,4.89600407253117,247.543288550087,1810.98496671273,0,206.743977692409,311.819819862501,2384.59058838601,112.451042931922,177.749350741529,6774.64488434935,4650.12067022378,0
2009-01-01,1224.6621687648,0,-318.190732374914,1224.6621687648,193.234993512889,9.68065705053111,858.138748615101,1907.90059865114,0,211.469429079433,318.989906854448,2515.24990367675,112.732681155975,144.060043222329,7469.90923262032,4953.36803483869,0
2009-02-01,1037.56513684506,223.148709059622,-404.831226712331,1260.7431404394,100.61355476282,5,776.388475003672,2251.83632491862,0,209.040321000012,312.838169324394,2554.65313652626,98.7905769441928,227.676615201905,7222.95388561828,5030.93303348918,0.391681397091639
2009-03-01,1215.81464046898,0,-292.333433322309,1215.81464046898,175.108599279834,8.89377509202193,1224.10344543797,2078.94629153728,0,196.875760743414,297.824178490155,2303.50158770908,95.9757001138029,159.099345148897,6620.19960977111,4267.86739209813,0
2009-04-01,437.236434291358,754.961776083308,-332.8869670452,1192.24402973639,2.51725869329422,0,810.525168882118,2139.99791384542,0,163.396044982554,301.623529761871,1883.48844223461,120.985080275657,176.937218149274,6409.22685033994,3655.46025589529,0.591950681112516
2009-05-01,444.236572773152,612.683255213209,-311.628685262714,1056.93800108364,25.7650230255699,1.25325036283701,611.399016243951,1986.48633218733,0,142.555650525794,296.880251576114,1632.4706305377,128.371619424599,139.207702252344,6054.39061164098,3239.57119021186,1.01266791748075
2009-06-01,123.52697742321,886.28397396057,-335.20684495478,1009.76597539789,0,0,487.901088818875,1934.55075406475,0,120.767992610884,291.84943781215,1465.55952861462,128.088137171032,177.579478510096,5144.36311350511,2672.04626802668,1.01347220526883
2009-07-01,80.2815516494167,950.660262070429,-335.856820275365,1030.92674410611,0.019038963375611,0,407.777075559376,1808.39799079115,0,112.947322599812,259.95351296003,1219.5527883464,114.390882726086,217.146849894084,4182.63384921215,2320.70748484087,0
2009-08-01,56.675737295403,1381.15471282773,-326.804602172268,1437.77708631708,0,0,351.125095699011,2330.82910205922,0,139.813650248044,316.187577001318,1384.7245660921,176.123006619831,221.171503963245,3624.94241620089,1998.34699039425,0
2009-09-01,42.4926213507219,1817.80452471346,-310.76822770669,1860.25003612123,0,0,308.707502867295,2543.31094006169,0,184.803957275024,347.754452334182,1453.17408192746,241.684113434325,293.195406567291,3237.91721246585,1928.92753212852,0
2009-10-01,121.087515294226,2160.33551822839,-300.802644973182,2281.49668050745,9.28546546609209,0.134217864339494,275.67431416708,2790.57402839553,0,218.163718214778,369.89617609302,1595.53244554709,288.306524447331,329.565625473537,3212.75256059069,1893.48539769488,0.934379653150593
2009-11-01,1035.96943227767,448.051253365415,-151.337633936711,1484.0849449579,106.289173227606,5.24308875456691,249.211605533663,2129.78379258483,0,225.379913726374,338.961145295913,1940.93346019089,209.736627331248,173.318961282222,4025.20233061572,2622.71251144557,0.99901580528293
2009-12-01,1303.04530294112,0,-138.131026352418,1303.04530294112,220.227795435524,10.978957933483,1038.22259452661,2050.49117754506,0,211.013921140118,317.905447429426,2465.28071124948,115.622023342657,154.844633296039,6826.04763932694,4327.65178056522,0.647057563940461
2010-01-01,1324.15550917073,0,-116.469857591392,1324.15550917073,207.078650903082,10.3117572872688,1680.90080992267,2122.11028567237,0,213.262402509468,328.918691553143,2677.59860309036,111.725926025377,137.060618425451,6702.46670535142,4030.49552066416,0.990405328652025
2010-02-01,1020.77447684941,0,119.074635495465,1020.77447684941,225.872415459748,33.6842043359837,2580.87634312974,1676.95712263669,0,215.809253823087,309.235339674616,2602.6502374218,94.6266134403111,208.53101143873,5338.62451513115,4043.36727585736,0.86717623136493
2010-03-01,1213.41425153302,14.4609557278992,195.062780243059,1227.86393699446,126.675604252317,7.23322201656995,2560.36083852206,1995.7212890146,0,210.995723517346,312.991164119312,2498.15965611639,106.237913978811,162.069089707539,7103.27396819289,4824.1314812481,0.517481218847126
2010-04-01,873.289567174704,227.935405640316,268.891340791774,1101.33470772424,54.6141543375058,2.83145907167772,2205.49219882477,1808.14311449437,0,199.411444270871,310.472558012021,2187.26064132618,125.535904000323,168.04852274115,6217.33116292388,3701.98132316432,1.01284592597176
2010-05-01,641.399000954,474.630053371162,324.862355049055,1116.12041805186,5.25092505906471,0,1613.48252452806,2011.20753158299,0,161.926042837856,309.860671256162,1793.02753300937,139.364449823482,147.156058240685,5655.45030253843,3136.07592370751,1.01731744864097
2010-06-01,401.759578229986,498.983406436627,348.346887896621,900.798601824741,0,0,1211.8008442823,1798.4461441791,0,117.946827027569,269.856063149205,1343.82231802481,114.373621980449,155.447392003186,4923.73112230161,2640.11262457666,0.952841671760381
2010-07-01,366.427392475226,684.05605586339,368.635473350509,1050.45870564248,0,0,845.406062516401,1765.29462310274,0,126.252126243677,268.937814559933,1295.12915988397,122.2344892695,217.542742986207,4065.38470164041,2260.27854673503,0
2010-08-01,226.48608123718,1134.67850270687,361.374158582436,1361.22422353907,0,0,618.895129877352,2301.11711562795,0,126.581290865128,293.954408978452,1229.73138795802,156.943262998425,219.793281828665,3558.18839122157,2037.29251621961,0
2010-09-01,125.834998763465,1765.74208040462,338.937217858525,1891.66918031846,0,0,493.045720695376,2644.32361313828,0,178.615865751505,342.142889335313,1357.68994882485,238.558279080236,299.933204161193,3177.95673648223,1832.9487157409,0
2010-10-01,104.848014615414,2166.59301134706,271.009006772389,2271.4329480631,2.439068198991,0,411.545696802693,2883.26499697795,0,229.399028386973,387.767064524615,1712.99116191305,318.008306598726,281.437696430533,3045.74923013029,1852.64734914755,0.988230864630239
2010-11-01,851.699842619559,831.543669943691,303.664924444731,1683.27961502507,83.557677897882,4.11841623142759,353.893493664592,2261.53996710781,0,226.400714129591,359.179007925122,2052.59565185641,231.147677278759,221.524111156226,3693.21744464023,2359.80980786811,0
2010-12-01,1201.96823451363,0,283.217734597258,1201.96823451363,220.679850189278,11.0077944367159,1248.14311634147,1789.24256574936,0,204.519832980388,306.39244809883,2344.04007870392,107.931161755697,193.205316250549,6242.27562024137,4517.95865902571,0.94257391008153
2011-01-01,1109.74675292092,0,322.027140669934,1109.74675292092,228.494576839524,12.9712069380114,2293.39112998203,1765.25610758242,0,217.102433068844,285.833470538115,2403.75607197429,86.9720753524304,166.752358089941,7220.63655381884,4771.85501311043,0
2011-02-01,1057.96506591953,180.529170316702,198.102597615384,1238.51724880785,87.9056855524346,4.43523531301129,2070.0735454452,2334.85478825131,0,201.16387923813,300.985173246763,2442.58437842592,89.0568614248255,204.090113696341,6839.70856700825,4435.98563648744,0.783093592257016
2011-03-01,1086.15580354502,203.135809609683,167.3145644639,1289.31268783636,89.8561859647842,4.59331942073326,1837.64025515404,2200.30378309959,0,188.863574687643,314.022614126478,2312.84412436647,110.000448009212,145.048586551891,6610.78236571712,4179.96913752428,0
2011-04-01,625.411716839026,522.228137167611,128.232115889611,1147.68369001902,13.1865346850972,0.921989342186683,1337.01718752833,1950.47663088522,0,176.87033094703,308.057241193658,1995.9189521151,126.10187248866,174.648333207343,5405.40942664513,3051.24222808906,1.01061332870046
2011-05-01,423.57602000555,679.068693964646,88.5510518083021,1102.57910518904,0.07171781730665,0,915.580689734086,2050.52825413403,0,138.963914333183,294.886707543625,1589.97348397754,128.354607371535,159.692087775943,4496.76712924666,2465.26376173255,0.949286342101843
2011-06-01,252.560790069675,687.077068513003,25.0349208599726,939.614787228553,0.061493441569304,0,663.440295294427,1977.11062005023,0,114.9986807544,275.32640762459,1403.78657807504,112.942624497647,152.628824582546,4016.62993565962,2160.62225574962,0
2011-07-01,144.721581969353,900.078786614218,-38.2508603760783,1044.81590669574,0,0,518.754418299506,1986.41269276198,0,103.932318729437,266.86533369888,1228.94922332529,116.58643425715,193.068410553282,3602.87812511951,2012.9472953938,0
2011-08-01,90.2896872196206,1251.18599331142,-64.4060199131934,1341.5124614288,0,0,428.407788023148,2349.94450591401,0,121.48708452469,291.550117907064,1202.7677972108,154.399524865666,207.213408105863,3294.53977937356,1921.91566155416,0
2011-09-01,62.4759149598308,1780.15603410857,-82.1504076464805,1842.58729521474,0,0,366.006761698096,2652.94400139697,0,168.799989550158,348.140979305893,1338.57835685375,243.477663350197,270.368246519828,3149.95819127584,1909.68658875357,0.943101385088379
2011-10-01,131.998826368083,1840.08841399781,-104.685269450304,1972.03195768825,8.95777509339018,0.273625349710569,319.966532095727,2641.27988193218,0,225.225777470004,368.965869599648,1580.60964982253,293.993487507566,224.523228802983,3143.76619906698,2099.34004540393,0.54843105987518
2011-11-01,964.424590993846,686.304093755785,88.1337057536394,1650.64245577802,97.8083927799974,5.0074473685381,284.522148894695,2292.45520898147,0,221.734442185349,348.024833837242,1961.739994079,218.711770969551,215.508814245582,3396.68936062171,1995.36482004984,0.235608895163655
2011-12-01,1399.673697233,0,125.143115315297,1399.673697233,275.883365013518,13.8262893241603,1505.47861230195,2259.13102939673,0,207.315243019557,308.844714209632,2387.91569325215,108.645686164717,190.41845053975,4304.17329687881,2355.70550122844,0
2012-01-01,1257.75871480961,0,288.980220859392,1257.75871480961,317.046652048291,71.224358395055,2705.56040826562,2056.37485290693,0,200.690256299922,309.413666341827,2415.54648125922,101.972293448001,145.412322433914,6018.7205796471,3833.89726748935,0
2012-02-01,1180.94299604001,0,376.221994062576,1180.94299604001,246.004834497412,125.130592914836,2733.92921044,2219.80332104893,0,208.792066944669,305.258207453492,2548.46429411912,89.537324118545,159.222959262034,6510.13971277157,4457.94306369279,0.880486265562297
2012-03-01,1288.33544256538,0,519.02582535799,1288.33544256538,229.944220433189,101.067918521329,2733.92921044,2210.73387272879,0,197.832065025729,308.99652588055,2356.79319638283,105.307701876081,147.801451690087,6020.99199578,3738.79075879133,1.00601982711524
2012-04-01,812.24348872187,358.946899526561,499.630577659095,1171.2357089423,20.5231214825848,1,2117.16300808727,2121.38449818009,0,167.630034027836,297.84430661446,1887.70276688231,118.494325906477,169.942821197549,5444.6796509389,3087.06432472661,0.946159683159938
2012-05-01,627.864632156989,540.308332988429,500.308641660702,1168.24614381994,0,0,1489.3271374717,2187.69467473626,0,140.545583205548,292.497562535725,1582.95438445297,127.068846932553,181.613065210781,4388.06160232645,2487.76351089228,0.902612645741674
2012-06-01,402.230130522128,565.629547998985,485.056898213061,967.77374602744,0,0,1087.07693964301,1924.68726636222,0,111.474457625803,271.333323385176,1343.73376848691,112.975127732652,185.243810563338,3765.03188718852,2128.4826206717,0
2012-07-01,319.431184759035,805.078382696158,454.583307257187,1124.53238900506,0,0,767.679692706219,2154.1410823848,0,106.779889286397,275.517216603177,1228.948218413,126.984770440389,199.72078836281,3346.56180882725,1941.46165906885,0
2012-08-01,191.148953390966,1179.78861278425,419.317962373044,1370.96293422004,0,0,576.571331652013,2291.48094141966,0,136.770804439491,302.018755021826,1285.95133696416,166.275965909227,210.510303014652,3172.35392300971,1776.44873072316,1.01133771106291
2012-09-01,110.596001507104,1671.11532013632,383.556495030426,1781.74798598525,0,0,465.937695404362,2580.22525502919,0,181.594419595902,333.951738522021,1381.07828729645,225.91484893564,273.424986531506,2915.605393855,1775.30752221013,0.986722239248304
2012-10-01,181.806899820729,2027.4319436981,342.631159515225,2209.16716950193,11.4611930983835,0.789611659219516,392.504959758701,2787.52069759798,0,229.975557527326,373.563114278866,1623.82213307456,301.798664677721,287.30392732793,2799.54137519262,1770.77565767622,0.970125649742537
2012-11-01,327.260889933229,1513.40858505027,238.810640744673,1840.67733622395,28.8850631385993,1.1952987509103,339.788368794959,2466.16648355785,0,224.766927736004,346.554295278691,1974.73266241126,217.460600245119,282.761909947327,3004.75436023801,1840.44388390725,0.922317662343514
2012-12-01,1300.00110347603,0,166.534520345383,1300.00110347603,171.954042293302,8.63680224211552,673.478164959748,1999.61304585036,0,207.304800496941,303.844714209631,2337.99774858056,107.299178738145,208.649660508387,5002.96528706883,3061.25290497167,0.686230223984386
2013-01-01,1192.34323748097,0,338.679360449109,1192.34323748097,361.233755232192,45.9604027584849,2633.52466412565,1874.82363078843,0,208.147747828024,304.132229110492,2403.72139038322,102.149714673119,160.944182704297,6782.3856673041,4541.03422215293,0.914875528913802
2013-02-01,1013.12310530329,172.878758497125,217.203156262946,1186.01109865644,77.1005401422755,3.96343081845015,2353.6309182453,2252.31774384991,0,208.387490512194,299.229445826546,2473.546606435,89.221219183654,160.072737335425,6927.38960594596,4758.7257314493,0
2013-03-01,987.133995920633,366.729770849147,132.025033205188,1353.89955662567,51.0484524655303,2.75873428974764,1851.33042041548,2364.94893656177,0,195.604776227994,298.849145507304,2289.82056080937,97.7636508295402,187.123790973731,6525.29365202663,4033.92618767615,0.990824507178755
2013-04-01,684.294850382543,516.40682605613,52.6700907203689,1200.75652157405,19.191025346769,0.866282530907421,1349.01879492279,2211.96715872713,0,174.384812000319,300.652415213467,1940.51301667289,120.812069277497,160.614024167699,5446.16847400062,3183.70139642007,1.01480721764228
2013-05-01,431.303936631882,699.301393078616,-20.9524765956019,1130.59301658054,0,0,917.756434246893,2166.86184514463,0,132.024620975143,287.108753410738,1514.03516378889,123.370624431972,170.82358276361,4732.80264931229,2771.01751871108,1.01364108073388
